timestamp,dataset_name,data_type,features,model_name,n_estimators,max_depth,min_samples_split,min_samples_leaf,max_features,random_state,class_weight,bootstrap,accuracy,r2,auroc,recall,precision,avg_precision,f1,f05
2025-05-26 19:10:06,Dataset_v1,test,"['Qual_Position', 'driver_encoding', 'pos_gained_encoding_simple']",RF_trn,120,12,20,15,sqrt,27,balanced,False,0.9473684210526315,0.6041666666666666,0.9902210884353742,0.9523809523809523,0.7692307692307693,0.9513196106544088,0.8510638297872339,0.8
2025-05-26 19:12:02,Dataset_v1,test,"['n_past_podiums_last_5', 'driver_encoding', 'Race_Time_Encoding', 'n_past_race_wins', 'n_past_podiums', 'pos_gained_encoding', 'TopTeam_Red Bull Racing', 'TopTeam_Ferrari', 'TopTeam_McLaren', 'TopTeam_Mercedes', 'Race_Date_Code', 'Circuit_Type']",RF_trn,120,12,20,15,sqrt,27,balanced,False,0.8872180451127819,0.1517857142857142,0.9825680272108843,1.0,0.5833333333333334,0.9166540948102271,0.7368421052631579,0.6363636363636365
2025-05-26 19:54:03,Dataset_v1,train,"['Qual_Position', 'driver_encoding']",imb_rf,,,,,,27,,,0.9450457951706911,0.5745112564011724,0.9882819629188273,0.8852459016393442,0.782608695652174,0.9469267168675374,0.8307692307692308,0.8011869436201781
2025-05-26 19:54:03,Dataset_v1,val,"['Qual_Position', 'driver_encoding']",imb_rf,,,,,,27,,,0.8601694915254238,-0.08166666666666655,0.8942361111111111,0.75,0.5294117647058824,0.5515806698995366,0.6206896551724139,0.5625
2025-05-26 19:54:03,Dataset_v1,test,"['Qual_Position', 'driver_encoding']",imb_rf,,,,,,27,,,0.9624060150375939,0.7172619047619047,1.0,1.0,0.8076923076923077,1.0,0.8936170212765957,0.84
2025-05-28 23:59:17,Dataset_v1,train,"['n_past_podiums_last_5', 'Qual_Position', 'driver_encoding', 'Race_Time_Encoding', 'n_past_podiums', 'pos_gained_encoding', 'TopTeam_Red Bull Racing', 'TopTeam_Ferrari', 'TopTeam_McLaren', 'Sprint_Race_Position', 'Sprint_Qual_Position', 'TopTeam_Mercedes', 'n_past', 'Race_Date_Code', 'Circuit_Type']",imb_rf,120,12,20,15,sqrt,27,0.8967527060782681,0.200596905965839,0.945430341288501,0.6830601092896175,0.6544502617801047,0.7588674480229609,0.6684491978609626,0.6599788806758184
2025-05-28 23:59:17,Dataset_v1,val,"['n_past_podiums_last_5', 'Qual_Position', 'driver_encoding', 'Race_Time_Encoding', 'n_past_podiums', 'pos_gained_encoding', 'TopTeam_Red Bull Racing', 'TopTeam_Ferrari', 'TopTeam_McLaren', 'Sprint_Race_Position', 'Sprint_Qual_Position', 'TopTeam_Mercedes', 'n_past', 'Race_Date_Code', 'Circuit_Type']",imb_rf,120,12,20,15,sqrt,27,0.8898305084745762,0.1477777777777779,0.9045833333333333,0.75,0.6136363636363636,0.5267131554255807,0.6749999999999999,0.6367924528301887
2025-05-28 23:59:17,Dataset_v1,test,"['n_past_podiums_last_5', 'Qual_Position', 'driver_encoding', 'Race_Time_Encoding', 'n_past_podiums', 'pos_gained_encoding', 'TopTeam_Red Bull Racing', 'TopTeam_Ferrari', 'TopTeam_McLaren', 'Sprint_Race_Position', 'Sprint_Qual_Position', 'TopTeam_Mercedes', 'n_past', 'Race_Date_Code', 'Circuit_Type']",imb_rf,120,12,20,15,sqrt,27,0.924812030075188,0.4345238095238094,0.9783163265306122,0.9523809523809523,0.6896551724137931,0.8845598639209189,0.7999999999999999,0.7299270072992702
2025-05-28 23:59:46,Dataset_v1,train,"['n_past_podiums_last_5', 'Qual_Position', 'driver_encoding', 'Race_Time_Encoding', 'n_past_podiums', 'pos_gained_encoding', 'TopTeam_Red Bull Racing', 'TopTeam_Ferrari', 'TopTeam_McLaren', 'Sprint_Race_Position', 'Sprint_Qual_Position', 'TopTeam_Mercedes', 'n_past', 'Race_Date_Code', 'Circuit_Type']",rus_boost,,,,,,27,0.7926727726894255,-0.6052529872137586,0.9455806413518417,0.9781420765027322,0.4221698113207547,0.7231750360375474,0.5897858319604612,0.47631718999467804
2025-05-28 23:59:46,Dataset_v1,val,"['n_past_podiums_last_5', 'Qual_Position', 'driver_encoding', 'Race_Time_Encoding', 'n_past_podiums', 'pos_gained_encoding', 'TopTeam_Red Bull Racing', 'TopTeam_Ferrari', 'TopTeam_McLaren', 'Sprint_Race_Position', 'Sprint_Qual_Position', 'TopTeam_Mercedes', 'n_past', 'Race_Date_Code', 'Circuit_Type']",rus_boost,,,,,,27,0.8008474576271186,-0.5405555555555555,0.8613194444444444,0.8888888888888888,0.4266666666666667,0.5468922203252325,0.5765765765765766,0.47619047619047616
2025-05-28 23:59:46,Dataset_v1,test,"['n_past_podiums_last_5', 'Qual_Position', 'driver_encoding', 'Race_Time_Encoding', 'n_past_podiums', 'pos_gained_encoding', 'TopTeam_Red Bull Racing', 'TopTeam_Ferrari', 'TopTeam_McLaren', 'Sprint_Race_Position', 'Sprint_Qual_Position', 'TopTeam_Mercedes', 'n_past', 'Race_Date_Code', 'Circuit_Type']",rus_boost,,,,,,27,0.924812030075188,0.4345238095238094,0.9710884353741497,1.0,0.6774193548387096,0.8363213383703194,0.8076923076923077,0.7241379310344827
2025-05-29 00:03:19,Dataset_v1,train,"['n_past_podiums_last_5', 'Qual_Position', 'driver_encoding', 'Race_Time_Encoding', 'n_past_podiums', 'pos_gained_encoding', 'Race_Date_Code']",RF_trn,120,12,20,15,sqrt,27,balanced,False,0.9208992506244796,0.38755408118350576,0.9692475334686034,0.7595628415300546,0.7315789473684211,0.8399933818111728,0.745308310991957,0.7370095440084836
2025-05-29 00:03:19,Dataset_v1,val,"['n_past_podiums_last_5', 'Qual_Position', 'driver_encoding', 'Race_Time_Encoding', 'n_past_podiums', 'pos_gained_encoding', 'Race_Date_Code']",RF_trn,120,12,20,15,sqrt,27,balanced,False,0.8771186440677966,0.04944444444444451,0.9065277777777777,0.7222222222222222,0.5777777777777777,0.575558314591694,0.6419753086419753,0.6018518518518516
2025-05-29 00:03:19,Dataset_v1,test,"['n_past_podiums_last_5', 'Qual_Position', 'driver_encoding', 'Race_Time_Encoding', 'n_past_podiums', 'pos_gained_encoding', 'Race_Date_Code']",RF_trn,120,12,20,15,sqrt,27,balanced,False,0.9398496240601504,0.5476190476190476,0.9910714285714286,0.9523809523809523,0.7407407407407407,0.9494721180092697,0.8333333333333334,0.7751937984496123
2025-05-29 00:03:36,Dataset_v1,train,"['n_past_podiums_last_5', 'Qual_Position', 'driver_encoding', 'Race_Time_Encoding', 'n_past_podiums', 'pos_gained_encoding', 'Race_Date_Code']",imb_rf,120,12,20,15,sqrt,27,0.9017485428809325,0.23927770083845978,0.9458705057597132,0.7213114754098361,0.6633165829145728,0.7586248719651167,0.6910994764397905,0.6741573033707864
2025-05-29 00:03:36,Dataset_v1,val,"['n_past_podiums_last_5', 'Qual_Position', 'driver_encoding', 'Race_Time_Encoding', 'n_past_podiums', 'pos_gained_encoding', 'Race_Date_Code']",imb_rf,120,12,20,15,sqrt,27,0.8813559322033898,0.08222222222222231,0.9055555555555556,0.75,0.5869565217391305,0.559401176316695,0.6585365853658538,0.6136363636363636
2025-05-29 00:03:36,Dataset_v1,test,"['n_past_podiums_last_5', 'Qual_Position', 'driver_encoding', 'Race_Time_Encoding', 'n_past_podiums', 'pos_gained_encoding', 'Race_Date_Code']",imb_rf,120,12,20,15,sqrt,27,0.9398496240601504,0.5476190476190476,0.9821428571428571,1.0,0.7241379310344828,0.9102971878573574,0.8400000000000001,0.7664233576642335
2025-05-29 00:03:53,Dataset_v1,train,"['n_past_podiums_last_5', 'Qual_Position', 'driver_encoding', 'Race_Time_Encoding', 'n_past_podiums', 'pos_gained_encoding', 'Race_Date_Code']",rus_boost,,,,,,27,0.813488759367194,-0.4440830085778391,0.8436423073206866,0.6065573770491803,0.4220532319391635,0.5920717223189015,0.49775784753363234,0.4493927125506073
2025-05-29 00:03:53,Dataset_v1,val,"['n_past_podiums_last_5', 'Qual_Position', 'driver_encoding', 'Race_Time_Encoding', 'n_past_podiums', 'pos_gained_encoding', 'Race_Date_Code']",rus_boost,,,,,,27,0.7923728813559322,-0.6061111111111108,0.8341666666666666,0.75,0.40298507462686567,0.504056552717677,0.5242718446601942,0.44407894736842096
2025-05-29 00:03:53,Dataset_v1,test,"['n_past_podiums_last_5', 'Qual_Position', 'driver_encoding', 'Race_Time_Encoding', 'n_past_podiums', 'pos_gained_encoding', 'Race_Date_Code']",rus_boost,,,,,,27,0.8270676691729323,-0.30059523809523814,0.8337585034013605,0.7142857142857143,0.46875,0.6679386686310265,0.5660377358490566,0.5033557046979865
