timestamp,dataset_name,data_type,features,model_name,model_params,accuracy,r2,auroc,recall,precision,avg_precision,f1,f05
2025-06-06 22:53:57,Dataset_v1,test,"['n_past_podiums_last_5', 'Qual_Position', 'driver_encoding', 'n_past_podiums']",RF_trn,"{'n_estimators': 120, 'max_depth': 12, 'min_samples_split': 20, 'min_samples_leaf': 15, 'max_features': 'sqrt', 'random_state': 27, 'class_weight': 'balanced', 'bootstrap': False}",0.954248366013072,0.6540697674418605,0.9906330749354004,0.9166666666666666,0.8148148148148148,0.9499596810333638,0.8627450980392156,0.8333333333333333
2025-06-06 22:53:58,Dataset_v1,train,"['n_past_podiums_last_5', 'Qual_Position', 'driver_encoding', 'n_past_podiums']",imb_rf,"{'n_estimators': 120, 'max_depth': 12, 'min_samples_split': 20, 'min_samples_leaf': 15, 'max_features': 'sqrt', 'random_state': 27}",0.9082719082719083,0.28963690197911784,0.948613059061867,0.6451612903225806,0.7228915662650602,0.7657602093960354,0.6818181818181818,0.7058823529411764
2025-06-06 22:53:58,Dataset_v1,val,"['n_past_podiums_last_5', 'Qual_Position', 'driver_encoding', 'n_past_podiums']",imb_rf,"{'n_estimators': 120, 'max_depth': 12, 'min_samples_split': 20, 'min_samples_leaf': 15, 'max_features': 'sqrt', 'random_state': 27}",0.8898305084745762,0.14777777777777779,0.9097916666666667,0.6944444444444444,0.625,0.6245283724317029,0.6578947368421053,0.6377551020408163
2025-06-06 22:53:58,Dataset_v1,test,"['n_past_podiums_last_5', 'Qual_Position', 'driver_encoding', 'n_past_podiums']",imb_rf,"{'n_estimators': 120, 'max_depth': 12, 'min_samples_split': 20, 'min_samples_leaf': 15, 'max_features': 'sqrt', 'random_state': 27}",0.9477124183006536,0.6046511627906977,0.9844961240310077,0.9166666666666666,0.7857142857142857,0.9202389624264624,0.8461538461538461,0.8088235294117646
2025-06-06 23:39:34,Dataset_v1,train,"['n_past_podiums_last_5', 'Qual_Position', 'driver_encoding', 'pos_gained_encoding_simple']",RF_trn,"{'n_estimators': 120, 'max_depth': 12, 'min_samples_split': 20, 'min_samples_leaf': 15, 'max_features': 'sqrt', 'random_state': 27, 'class_weight': 'balanced', 'bootstrap': False}",0.9213759213759214,0.39111734455352964,0.9659082645057401,0.6989247311827957,0.7647058823529411,0.8315143954924891,0.7303370786516853,0.7505773672055427
2025-06-06 23:39:34,Dataset_v1,val,"['n_past_podiums_last_5', 'Qual_Position', 'driver_encoding', 'pos_gained_encoding_simple']",RF_trn,"{'n_estimators': 120, 'max_depth': 12, 'min_samples_split': 20, 'min_samples_leaf': 15, 'max_features': 'sqrt', 'random_state': 27, 'class_weight': 'balanced', 'bootstrap': False}",0.8898305084745762,0.14777777777777779,0.9071527777777778,0.6944444444444444,0.625,0.6375322668429113,0.6578947368421053,0.6377551020408163
2025-06-06 23:39:34,Dataset_v1,test,"['n_past_podiums_last_5', 'Qual_Position', 'driver_encoding', 'pos_gained_encoding_simple']",RF_trn,"{'n_estimators': 120, 'max_depth': 12, 'min_samples_split': 20, 'min_samples_leaf': 15, 'max_features': 'sqrt', 'random_state': 27, 'class_weight': 'balanced', 'bootstrap': False}",0.9607843137254902,0.7034883720930233,0.9912790697674418,0.9166666666666666,0.8461538461538461,0.9540801106439214,0.8799999999999999,0.859375
2025-06-06 23:48:27,Dataset_v1,train,"['n_past_podiums_last_5', 'Qual_Position', 'driver_encoding', 'pos_gained_encoding_last_5']",RF_trn,"{'n_estimators': 120, 'max_depth': 12, 'min_samples_split': 20, 'min_samples_leaf': 15, 'max_features': 'sqrt', 'random_state': 27, 'class_weight': 'balanced', 'bootstrap': False}",0.9172809172809173,0.359404706249026,0.9662251311620175,0.7688172043010753,0.7114427860696517,0.8311357069577813,0.7390180878552972,0.7222222222222222
2025-06-06 23:48:27,Dataset_v1,val,"['n_past_podiums_last_5', 'Qual_Position', 'driver_encoding', 'pos_gained_encoding_last_5']",RF_trn,"{'n_estimators': 120, 'max_depth': 12, 'min_samples_split': 20, 'min_samples_leaf': 15, 'max_features': 'sqrt', 'random_state': 27, 'class_weight': 'balanced', 'bootstrap': False}",0.8771186440677966,0.04944444444444451,0.9021527777777777,0.75,0.574468085106383,0.6478507526562397,0.6506024096385542,0.6026785714285715
2025-06-06 23:48:27,Dataset_v1,test,"['n_past_podiums_last_5', 'Qual_Position', 'driver_encoding', 'pos_gained_encoding_last_5']",RF_trn,"{'n_estimators': 120, 'max_depth': 12, 'min_samples_split': 20, 'min_samples_leaf': 15, 'max_features': 'sqrt', 'random_state': 27, 'class_weight': 'balanced', 'bootstrap': False}",0.9411764705882353,0.555232558139535,0.9903100775193798,0.9583333333333334,0.7419354838709677,0.9551210769412524,0.8363636363636364,0.7770270270270272
